"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Bhutan","BTN","SEAR","LMIC",791524,16253.96295,0.088,0.078,0.125,0.228,0.481,250.81812357832,302.56913074295,363.669497173189,412.385330875821,486.354873911109,-0.159950500049945,-256.48904477392,-331.38032099121,-326.83817327743,-277.88717180769,250.978074078363,559.058175516876,695.049818164387,739.22350415325,764.2420457188,67.5998065900058,-92132.5193890699,-85501.523566814,-70355.1064263961,-63588.2199623821,-191.89204828022,-136162.26166744,-141491.22449834,-126438.11790196,-91190.9187894,6852.59645751026,-228789.68115408,-163136.89883382,-98833.3661608601,-43895.944943324,6728.30421582051,-457084.462210599,-390129.64689898,-295626.59048922,-198675.0836951,127212.592963241,201331.157802423,179014.360940223,158948.192920783,175162.272975798,168240.225811308,296906.682252119,296948.857716438,286121.838380661,251356.65713665,338116.41764502,502494.343249848,342647.905038774,223679.374594617,120835.694626368,633569.236419568,1000732.18330439,818611.123695436,668749.40589606,547354.62473881,127280.19276982,109198.63841335,93512.8373734099,88593.0864943899,111574.05301342,168048.33376304,160744.42058467,155457.6332181,159683.72047869,160165.73834724,344969.01410253,273704.66209576,179511.00620495,124846.00843377,76939.7496830401,640297.54063539,543647.721093791,428481.47679646,373122.81540684,348679.54104371,-15148.0792094,-69465.4816452529,-61611.559172482,-50692.557197487,-45852.683838838,-20172.8570548098,-102559.60680368,-101993.291729804,-91149.407172731,-65759.8938041311,-36847.3056668299,-172714.81445144,-117637.91996958,-71264.896195499,-31652.883312262,-72168.2419310408,-344739.90290036,-281242.77087188,-213106.86056572,-143265.46095523,84941.7584576107,129341.588142237,112886.329333445,99271.790040654,107036.131444789,112325.313914593,190710.22060661,187248.850981717,178721.760994695,153601.087939466,226068.704174578,322843.348236567,216094.516204847,139736.213028829,73851.297203197,423335.77654678,642895.156985413,516229.696520005,417729.76406418,334488.51658745,69793.6792482099,59876.106496984,51274.770160962,48579.232843166,61183.447605951,92152.45685978,88150.6138029299,85255.5592519098,87572.3538219701,87841.1941353299,189221.39850774,150128.53378513,98456.5962352601,68471.3168333301,42198.4138909359,351167.53461574,298155.25408504,234986.92564814,204622.90349846,191223.05563222,-0.0482339596849215,-49.918964731901,-74.354067643417,-102.76695675385,-150.59890332214,-0.0238956762829901,-10.844647429902,-15.61126723071,-21.18083687285,-51.787870534307,48.2849086337781,108.807935915073,155.961303547202,232.439643292617,414.17869109921,11.5355550790995,23.6381297856477,32.7390242665116,47.8961445825053,142.391538846904,48.236674674092,58.888971183173,81.6072359037898,129.67268653877,263.57978777707,11.511659402818,12.793482355745,17.127757035801,26.715307709655,90.6036683125999
"China","CHN","WPR","UMIC",1408975000,27104.87027,0.074,0.114,0.157,0.219,0.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DRC","COD","AFR","LIC",109276265,1709.732077,0.055,0.096,0.137,0.219,0.493,517438.72786983,624201.24937833,750251.53405071,850752.48134505,1003351.92552893,1759.72617690009,-191184.50469223,-199131.64164417,-180875.64845141,-158631.77018533,515679.001692925,815385.754070557,949383.17569488,1031628.12979646,1161983.69571426,217205.710767001,-21350140.411471,-15809514.778437,-12028593.1586377,-11039070.7513767,-3265756.43120301,-51556767.312358,-42891534.823691,-35193871.845482,-26293830.96182,2422544.74986982,-106352700.183139,-60859605.13174,-34097821.843195,-15458355.906715,-626005.970570087,-179259607.90697,-119560654.733863,-81320286.847314,-52791257.619913,79278692.2633991,89529497.7789289,74194230.1695216,67583435.4044809,80564337.27075,171545814.509282,212224550.779864,198130750.144932,194794387.502583,186156459.657601,432709971.251678,451402652.121935,287480317.902085,191750086.611319,113186708.651948,683534478.024359,753156700.680728,559805298.216538,454127909.518383,379907505.580299,79495897.974166,68179357.367458,58384715.391085,55554842.245843,69525266.519373,168280058.078078,160667783.467507,155239215.321241,159600515.657101,159862628.69578,435132516.00155,345049951.9388,226620712.770345,157652264.768124,97728352.745233,682908472.05379,573897092.77376,440244643.48267,372807622.67106,327116247.96039,-5110947.73356,-16206194.3890174,-11991254.7340183,-9125774.1915949,-8408355.8644537,-12948923.093272,-38898566.454476,-32397055.568758,-26599216.796179,-19864040.886466,-27198825.274153,-81014728.3476999,-46259258.948843,-25880708.624947,-11781637.9478115,-45258696.10098,-136119489.191194,-90647569.2516201,-61605699.612721,-40054034.698731,47001445.7578352,52131655.5617304,42755432.3234946,38398112.8324809,45041342.5042629,101621251.948449,123559506.367537,114200014.308641,110703504.178668,104102306.595779,256499921.237329,262849787.046713,165687167.254778,108959276.950276,63282791.7114268,405122618.943612,438540948.975979,322642613.886912,258060893.961425,212426440.81147,41890498.024276,35925461.172713,30764177.589477,29272338.640886,36632986.63981,88672328.855176,84660939.913059,81802958.739883,84104287.382489,84238265.709314,229301095.96318,181835058.699012,119427908.305934,83078568.325329,51501153.763616,359863922.84263,302421459.78479,231995044.635295,196455194.348704,172372406.11274,601.47974417801,-85754.0926643,-98261.5735100741,-103742.378603215,-113330.191411572,98.2581134739012,-6098.55262718649,-7078.3177241764,-8779.0756602974,-21926.977233036,215452.184278175,364957.959455569,467776.299752764,591483.7118163,830127.32533823,18204.9857148705,26002.5978916192,33676.0804144468,50289.1875570627,160307.355949108,216053.664022353,279203.866791271,369514.72624269,487741.33321309,716797.13392666,18303.2438283444,19904.0452644327,26597.76269027,41510.111896766,138380.378716072
"Congo","COG","AFR","LMIC",6332961,7026.362024,0.042,0.082,0.132,0.219,0.525,2530.989055258,3053.20503735502,3669.76478392002,4161.35303185097,4907.774786283,-3852.4114530162,-4058.4390841475,-4036.59983146281,-3926.6573140492,-3355.60243471019,6383.4005082743,7111.644121503,7706.3646153827,8088.01034589981,8263.37722099299,-532694.5283943,-398419.73102507,-281774.59940613,-228681.7268946,-206357.562383301,-1252856.7205808,-1048299.7655561,-840786.814552199,-743339.4114308,-537168.607677499,-2496072.38442659,-1735349.6596059,-945415.856859099,-562684.144363601,-251829.035552801,-4281623.6334018,-3182069.156187,-2067977.2708173,-1534705.282689,-995355.205613598,879244.93231768,696387.72520745,537141.487799861,471208.00186727,511287.257008099,2076016.10056685,1834831.92257735,1600512.8233857,1523894.7278022,1321633.6826198,4147091.6844696,3041600.8830958,1801236.100922,1158987.6682182,619865.769453101,7102352.7173541,5572820.5308807,3938890.4121077,3154090.3978878,2452786.7090811,346550.403923402,297967.9941824,255366.888393799,242526.274972601,304929.6946248,823159.379986003,786532.157021299,759726.008833695,780555.3163715,784465.074942298,1651019.30004281,1306251.2234901,855820.244062901,596303.523854598,368036.7339004,2820729.08395199,2390751.37469399,1870913.1412904,1619385.11519879,1457431.5034675,-347865.389636041,-260344.38084968,-184125.84978419,-149418.88869022,-134980.57872971,-818810.371862002,-685065.7492688,-549174.16282,-485372.708255151,-351022.60493394,-1632094.8276269,-1134037.4775096,-617488.800738201,-367737.47075826,-164593.09769535,-2798770.589125,-2079447.607628,-1350788.8133425,-1002529.0677036,-650596.281359,529739.60602164,416718.20225298,318155.54111119,276726.0316728,295061.31228429,1250874.26483044,1097867.67298873,947904.52662703,895034.338899801,762772.3303359,2498842.71558075,1819732.19353782,1066715.66401434,680739.8260778,357768.21585897,4279456.5864329,3334318.0687795,2332775.7317525,1852500.1966504,1415601.8584791,181874.21638559,156373.82140331,134029.69132699,127307.14298259,160080.733554579,432063.892968498,412801.923719902,398730.363807,409661.630644698,411749.725401901,866747.8879539,685694.716028199,449226.863276102,313002.355319601,193175.118163621,1480685.9973079,1254870.4611514,981986.9184101,849971.128946796,765005.577120095,-1157.643927754,-1290.9709758486,-1461.8933857862,-1791.3612037528,-2136.0998474661,-83.1066103611001,-79.5958523721799,-89.62656452793,-123.47171048887,-357.62485703925,1918.29774990578,2262.1882507335,2791.0261112782,3689.3025142245,5259.98755519809,137.702032720251,139.352446543884,170.91163760306,254.31160971603,880.155750309101,760.653822151799,971.217274884897,1329.132725492,1897.94131047171,3123.88770773201,54.5954223591502,59.7565941716998,81.2850730751302,130.83989922717,522.530893269799
"Colombia","COL","AMR","UMIC",52886363,21494.60027,0.034,0.072,0.115,0.219,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cabo Verde","CPV","AFR","LMIC",524877,11261.77065,0.057,0.097,0.143,0.216,0.487,10.540146918103,12.714882981404,15.2825077994901,17.3296965637501,20.43812365799,8.90865944912002,1.63668140874506,-17.303105889471,-17.114752807591,-14.536216368538,1.63148746898351,11.078201572659,32.585613688958,34.444449371343,34.974340026528,1826.906934978,220.966743120007,-1795.3452942841,-1489.62409900691,-1351.64186565169,8465.91004221002,1155.68898384599,-10482.6422339451,-9376.38546021597,-6760.44518102199,7221.12266902195,761.955442328006,-5044.64032983,-3058.019471659,-1366.4649615856,17513.9396462101,2138.61116929003,-17322.6278580601,-13924.029030883,-9478.55200825899,357.176473651676,1651.25292652469,3390.7031433454,3002.4031004487,3253.1796893099,1534.37656381011,8418.80391079658,19733.3588961673,18873.517808808,16272.666752339,1337.03764375444,6034.29715045172,9505.1664852773,6161.0392116635,3288.8605056975,3228.59068121622,16104.353987773,32629.228524789,28036.96012092,22814.706947346,2184.08340862903,1872.21966964401,1595.357849062,1512.779001442,1901.537823658,10000.2866060199,9574.49289464299,9250.71666222194,9497.13234859204,9512.22157131694,8558.16031277692,6796.252592779,4460.52615544695,3103.01974000499,1922.39554411199,20742.53032743,18242.96515707,15306.6006667301,14112.9310900391,13336.154939087,966.043109068196,-74.2381138156052,-1315.7464512863,-1091.349744247,-989.973447327699,4491.67979774403,-362.860469688021,-7673.09494058299,-6864.84855209198,-4950.103315652,3828.09437799605,-295.005732748949,-3694.18830213,-2239.7223019595,-1000.62791493579,9285.81728480803,-732.104316252051,-12683.029693998,-10195.920598298,-6940.70467791596,253.192937956389,1119.63448167363,2206.663871478,1935.9676188774,2051.6455268779,1092.30955475869,5708.72203808065,12837.4480632516,12166.99925517,10261.204605488,950.205430276192,4089.37120155762,6184.4490269597,3972.3348225913,2073.906824512,2295.70792299127,10917.7277213119,21228.5609616894,18075.301696638,14386.756956879,1219.23604702459,1045.39636785799,890.917420191807,844.617874630494,1061.6720795501,5583.98935250199,5345.86156839301,5164.35312266904,5302.15070307802,5311.10128983599,4778.29980827199,3794.36546880903,2490.26072483102,1732.61252063201,1073.2789095763,11581.525207799,10185.6234050611,8545.53126769105,7879.3810983391,7446.05227896303,2.597388208507,0.514380394229988,-6.43027286051102,-8.22449251006498,-9.78398762678404,0.1665088122552,0.0276453443189002,-0.3327280925803,-0.476768526566399,-1.5040710222718,0.476319590534622,3.49644291524887,12.1014110899661,16.549664890557,23.541934765489,0.0305115963879568,0.184829978130079,0.62642896570999,0.959299536532221,3.61726273006531,3.07370779904201,4.01082330947804,5.67113822945498,8.32517238049206,13.7579471387061,0.1970204086431,0.212475322448999,0.293700873129701,0.482531009965797,2.11319170779299
"Dominican Republic","DOM","AMR","UMIC",11427557,27541.18357,0.062,0.11,0.156,0.223,0.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","ECU","AMR","UMIC",18135478,15840.26686,0.047,0.093,0.142,0.221,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt","EGY","EMR","LMIC",116538258,19094.14494,0.097,0.135,0.169,0.214,0.385,23.3113550939015,28.121159454502,33.7999051442966,38.3276166268042,45.2024399419024,23.3113550939015,23.2610703733953,-34.1303014764999,-33.5512598463974,-28.5609572920002,0,4.8600890809886,67.9302066208102,71.8788764731999,73.763397233899,7896.28996882029,5706.80694827996,-5720.84387046006,-4715.63748595025,-4293.23370514996,30781.3804492056,24697.4450433999,-28641.4402530976,-25451.9843013994,-18466.2227632999,25523.9770811982,16806.9329004027,-13278.4190183003,-8044.4802092202,-3593.15260244999,64201.6474991888,47211.1848919988,-47640.7031417936,-38212.1019966006,-26352.6090709008,0,1037.92590347357,11481.4248281741,10175.94438812,11163.0611884398,0,4695.1434350934,57081.1469803196,54761.5913621001,47741.4159228001,0,3443.1386299086,26568.7500018,17272.32572672,9289.5981188002,0,9176.20796847559,95131.3218102995,82209.8614769001,68194.0752300993,7896.28996882029,6744.73285175022,5760.58095772006,5460.30690217018,6869.82748330012,30781.3804492056,29392.5884784982,28439.7067271993,29309.6070607007,29275.1931594983,25523.9770811982,20250.0715301968,13290.3309835996,9227.84551749937,5696.44551635068,64201.6474991888,56387.392860502,47490.6186685041,43997.7594802976,41841.4661592022,4505.27412084956,3159.12381756958,-4364.26289452007,-3594.64395962004,-3273.81796711031,17549.0808174983,13626.3938909993,-21803.6140986979,-19388.2118678987,-14056.0375645999,14554.9222850986,9261.90827129968,-10116.7506377306,-6123.31113096979,-2735.43272915995,36609.2772233039,26047.4259798005,-36284.6276309006,-29106.1669584997,-20065.2882609032,0,687.86251231312,7650.48999620898,6709.22618299397,7191.40847307025,0,3129.3654008062,38019.3184022401,36104.8069849601,30748.7448421996,0,2287.0735490516,17697.5891610901,11385.31467335,5983.26319782995,0,6104.30146217089,63367.3975595501,54199.3478413001,43923.4165130984,4505.27412084956,3846.98632987961,3286.22710167989,3114.58222336974,3917.59050595947,17549.0808174983,16755.7592918985,16215.704303503,16716.5951170996,16692.7072774991,14554.9222850986,11548.9818204008,7580.83852340095,5262.00354239065,3247.83046867047,36609.2772233039,32151.7274419963,27082.7699286044,25093.180882901,23858.1282522008,8.89504819929971,9.6963408369993,-16.4366869693004,-19.7667307912998,-21.4772994227023,0.830488037290024,0.749140306399795,-1.21520777432988,-1.66040506827017,-4.2478281861404,0,2.0279021368388,32.7058466415101,42.3508035828809,55.4771213062995,0,0.15619183023074,2.417059579029,3.55330063666599,10.9578742097201,8.89504819929971,11.7242429736998,16.269159672298,22.5840727914983,33.9998218836045,0.830488037290024,0.905332136630022,1.20185180469002,1.89289556840004,6.71004602357971
"Eritrea","ERI","AFR","LIC",3535603,1742.32363,0.09,0.1095,0.1471,0.0021,0.6513,4588.74719279873,5535.5379807343,6653.3764006049,7544.6383315954,8897.9198573214,3150.31176226741,1604.2831612544,1585.5776550309,1454.0086902496,1270.52156879298,1438.43543053134,3931.25481947996,5067.79874557401,6090.62964134583,7627.39828852838,1310635.07231094,471770.8297403,331790.66999193,252357.9316452,237155.34936726,2206624.88771689,892980.03667241,708198.35619298,595016.807158059,445966.68303329,3597776.3303868,1205961.77377547,647089.541427069,362927.26576641,165378.75644591,7115036.2904146,2570712.6401882,1687078.567612,1210302.00456966,848500.78884647,606689.915030178,1171776.1480157,1073624.40719843,1074942.68978754,1437847.77988817,1014354.45101063,2179727.99668113,2254554.08510845,2462322.0982944,2633767.46285133,1609971.93746378,2918506.29432578,2053890.0676364,1516924.37056447,990979.77462267,3231016.30350459,6270010.43902263,5382068.55994328,5054189.15864642,5062595.01736216,1917324.98734112,1643546.977756,1405415.07719037,1327300.62143273,1675003.12925544,3220979.33872751,3072708.03335355,2962752.44130143,3057338.90545246,3079734.14588462,5207748.2678506,4124468.06810123,2700979.60906347,1879851.63633089,1156358.53106859,10346052.5939193,8840723.0792108,7069147.1275552,6264491.1632161,5911095.8062086,637532.63446057,171277.20779805,116356.4502823,88199.81928241,83163.3810621198,1073290.08296101,326440.38791473,250170.34912216,211304.95433773,158850.17212996,1752745.88393282,442834.85204487,229152.09360401,128169.38549251,58340.020279823,3463568.6013544,940552.4477576,595678.893008481,427674.15911266,300353.57347191,370437.143360782,692643.024431597,622371.897733086,609471.073409618,797192.83730032,619316.567297096,1288274.87718079,1306973.44575332,1395676.90029391,1459609.41605275,983760.040064086,1724662.80615153,1190379.82361388,859668.351205796,549359.658341609,1973513.75072197,3705580.70776392,3119725.16710029,2864816.32490932,2806161.91169468,1007969.77782134,863920.23222965,738728.34801539,697670.89269204,880356.21836245,1692606.6502581,1614715.26509552,1557143.79487549,1606981.85463164,1618459.58818271,2736505.92399691,2167497.6581964,1419531.9172179,987837.73669831,607699.67862142,5437082.3520763,4646133.1555216,3715404.06010874,3292490.48402198,3106515.48516658,1462.21670743303,802.93732162474,880.37143305079,937.530896114639,990.81738452774,293.994208545148,137.764792089219,145.37804925727,173.51630164939,320.96495287807,666.139133661095,1964.55875247783,2810.25111370863,3923.3112669004,5947.36764544348,134.923164650235,338.395103145654,465.21993814974,727.690051934916,1926.3198208152,2128.35584109413,2767.49607410257,3690.62254675939,4860.8421630151,6938.1850299712,428.917373195383,476.15989523487,610.59798740702,901.20635358431,2247.28477369328
