"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Cambodia","KHM","WPR","LMIC",17638801,7969.933611,0.0704,0.1145,0.157,0.0022,0.6559,25621.675751011,30908.165843688,37149.715515654,42126.155324954,49682.322399575,15216.519381159,7002.66634752401,7000.85483795899,6718.755471385,5770.57602855301,10405.1563698521,23905.499496164,30148.8606776952,35407.39985357,43911.746371023,5654083.03188971,1867416.76957051,1289379.426982,1046545.0623669,963977.494027298,14962590.016187,5427512.56989902,4432588.6683,3866004.19039901,2785377.62355649,30412475.916014,9299568.11280599,5062442.25288498,2932792.5453719,1342962.4342209,51029148.964092,16594497.452276,10784410.348167,7845341.79813901,5092317.55180502,3785114.08781837,6165837.77051102,5483182.4119858,5392525.2128779,7148135.6705042,10265670.2167526,18854408.6584234,19123878.4797865,20377732.333708,21396454.201904,20824801.1038565,31463135.289434,21627416.4285287,15550972.0129735,10164899.5788548,34875585.4084274,56483381.7183679,46234477.320301,41321229.55956,38709489.451264,9439197.119708,8033254.54008149,6772561.8389678,6439070.2752448,8112113.1645315,25228260.232939,24281921.228322,23556467.148086,24243736.524107,24181831.825461,51237277.019872,40762703.40224,26689858.681414,18483764.558346,11507862.0130758,85904734.372519,73077879.170644,57018887.668469,49166571.357697,43801807.003068,2784518.4149391,649018.995363601,440334.950376999,359002.3261366,332170.1598044,7336975.821181,1818525.11426669,1496181.02880511,1305749.53781061,934523.241185799,14936782.100913,3174457.891067,1721147.1232288,987360.205797397,456238.426502898,25058276.337032,5642002.00069797,3657663.102411,2652112.06974402,1722931.82749301,2366048.0554053,3734653.62320371,3254747.37381065,3152799.1447113,4092242.073136,6420621.03889171,11424471.9466131,11351366.927943,11917335.4397569,12254851.2282354,13011429.2106775,19061229.5030363,12837460.2641908,9094901.8383256,5820344.1493755,21798098.3049746,34220355.0728531,27443574.5659446,24165036.4227936,22167437.450746,5150566.4703444,4383672.6185673,3695082.3241876,3511801.4708479,4424412.2329403,13757596.860072,13242997.060879,12847547.956748,13223084.977568,13189374.469421,27948211.31159,22235687.394104,14558607.387419,10082262.044123,6276582.5758784,46856374.642007,39862357.073551,31101237.668355,26817148.492538,23890369.27824,8052.63848374001,4009.76239821099,4351.48300824199,4651.54432130899,4623.85197579599,747.18985354313,312.36368241908,343.469433148441,448.390145751999,1004.5533190241,5500.47158034626,13690.7678496659,18757.777496071,24529.5455896816,35189.694950092,506.651339861631,1065.9946005118,1476.0619140366,2357.02902076803,7667.0978948549,13553.110064086,17700.530247878,23109.260504314,29181.08991099,39813.546925889,1253.84119340472,1378.3582829308,1819.5313471851,2805.41916652,8671.65121387899
"Lao PDR","LAO","WPR","LMIC",7769819,9787.850984,0.07,0.108,0.147,0.0021,0.6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Liberia","LBR","AFR","LIC",5612817,1884.913143,0.073,0.116,0.16,0.0022,0.6488,1907.99878375711,2301.67391902889,2766.47057396249,3137.056838338,3699.75061872698,-2707.7445625241,-2680.70385189611,-2777.8913087689,-2534.19975015589,-2218.8255562036,4615.7433462811,4982.377770925,5544.3618827317,5671.2565884933,5918.5761749302,-1606236.9543466,-1127048.3338001,-824897.411224101,-629761.8987645,-584721.987827901,-3356938.6451865,-2638082.2845919,-2195450.8715491,-1819147.3921377,-1348284.2067894,-8748752.17002597,-5716130.24257399,-3227871.83348721,-1804248.0649974,-826668.205078701,-13711927.769558,-9481260.86096701,-6248220.11626101,-4253157.3558996,-2759674.3996961,2722036.21741637,2083643.719331,1638535.2655541,1403985.4464184,1555761.2409316,5757756.840146,4928573.2245386,4402370.4904086,4093039.3029137,3626002.1760176,14926660.072108,10603555.3358927,6432731.6560131,4042881.3029376,2213591.6575842,23406453.1296701,17615772.279762,12473637.411975,9539906.05227001,7395355.074533,1115799.2630698,956595.385530703,813637.854329899,774223.547653899,971039.253103703,2400818.1949594,2290490.9399467,2206919.6188594,2273891.910776,2277717.9692281,6177907.90208298,4887425.09331802,3204859.82252601,2238633.23794021,1386923.4525054,9694525.36011201,8134511.418796,6225417.295715,5286748.69637001,4635680.67483798,-1026588.7515312,-718766.715231899,-526214.70790674,-401801.72836489,-373216.15738027,-2150718.3703574,-1685156.2823367,-1402181.4269766,-1161813.4190248,-861413.092399001,-5602072.40627199,-3648697.4901898,-2060460.3356592,-1152217.723748,-528013.192069542,-8779379.52816102,-6052620.487758,-3988856.47054251,-2715832.87113781,-1762642.4418489,1619505.45568523,1227075.49348224,958569.538640781,813232.729001999,889244.942474799,3426077.1156686,2901892.0206161,2574530.7101606,2369770.7278605,2071415.4115948,8884861.5869099,6245680.8277481,3763343.0761232,2341674.238565,1264963.5933051,13930444.1582636,10374648.3418464,7296443.32492451,5524677.69542751,4225623.9473746,592916.704154,508308.778250299,432354.8307341,411431.0006372,516028.785094503,1275358.74531119,1216735.7382793,1172349.283184,1207957.3088356,1210002.3191958,3282789.180638,2596983.337559,1702882.7404639,1189456.514817,736950.401235498,5151064.63010302,4322027.85408801,3307586.85438201,2808844.82428999,2462981.5055254,-2078.34949212251,-2186.0652215499,-2365.13219685,-2231.1967885139,-2029.7221158947,-324.09865895984,-294.76574471984,-320.8939267981,-372.25200452628,-627.2047107694,3542.1465383452,4062.6745099935,4720.2671699546,4992.3117770243,5413.98916406371,552.35074235935,548.16583739586,641.30523805395,833.948630496539,1675.0664226741,1463.7970462227,1876.60928844361,2355.1349731044,2761.1149885108,3384.267048169,228.252083399511,253.40009267602,320.411311255901,461.696625970199,1047.8617119047
"Libya","LBY","EMR","UMIC",7381023,13953.79803,0.088,0.131,0.171,0.0023,0.6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka","LKA","SEAR","LMIC",21916000,15632.59248,0.074,0.108,0.146,0.002,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lesotho","LSO","AFR","LMIC",2337423,2998.470395,0.046,0.089,0.142,0.0023,0.7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco","MAR","EMR","LMIC",38081173,10305.05469,0.067,0.107,0.147,0.0021,0.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova","MDA","EUR","UMIC",2389275,18716.51339,0.102,0.141,0.175,0.219,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Madagascar","MDG","AFR","LIC",31964956,1883.537431,0.0537,0.1043,0.141,0.0021,0.6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico","MEX","AMR","UMIC",130861007,25688.0965,0.056,0.098,0.141,0.207,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar","MMR","SEAR","LMIC",54500091,5997.465163,0.089,0.13,0.166,0.0022,0.6128,38355.704224557,46269.5913703899,55613.2047798799,63062.94597838,74374.5444937199,-11060.921782044,-19778.8278689269,-19932.829131629,-18997.8486251549,-16359.063991857,49416.6260066009,66048.419239323,75546.033911518,82060.7946035389,90733.60848558,-3046273.218885,-4159825.64759701,-2973013.65759599,-2363223.8288366,-2258331.12204419,-6183589.25864398,-8639840.13864499,-7028758.045259,-6114414.84697601,-4549657.51384202,-16819495.72404,-18874395.8268189,-10211890.778626,-5953625.186113,-2706660.1160927,-26049358.20157,-31674061.6130602,-20213662.4814811,-14431263.861926,-9514648.75197798,14866833.7447423,14307895.4822345,11637009.6681504,10587973.7955166,12426762.464423,27674593.7779213,29220227.989356,26863793.475779,26486184.006053,24860955.979068,71280762.539494,62259251.96613,38821672.513198,25892833.07797,14970786.172231,113822190.062157,105787375.437721,77322475.657127,62966990.879539,52258504.615721,11820560.525857,10148069.834638,8663996.01055402,8224749.96667999,10168431.342379,21491004.519277,20580387.850711,19835035.430521,20371769.159078,20311298.4652261,54461266.81545,43384856.139307,28609781.734571,19939207.891856,12264126.056139,87772831.86058,74113313.82465,57108813.1756501,48535727.0176101,42743855.8637431,-2649763.79500002,-3108066.88499309,-2221834.5706917,-1767192.348785,-1670938.4328524,-5210938.38741398,-6424079.504141,-5218999.96188501,-4534279.80816701,-3359818.5176025,-13902202.810944,-13943895.298389,-7575067.43903202,-4420498.63074599,-2005476.3032841,-21762904.99336,-23476041.687524,-15015901.971608,-10721970.787698,-7036233.253739,9204682.5263327,8734940.0534876,7025893.67631321,6327536.8152155,7310505.58495599,17127887.4351774,17835878.290159,16218460.692185,15832344.831691,14625814.453881,44112801.9957374,38008092.818838,23441938.67889,15477481.778967,8805890.455846,70445371.957247,64578911.162485,46686293.047388,37637363.425874,30742210.494683,6554918.731332,5626873.16849399,4804059.10562199,4560344.46643001,5639567.15210402,11916949.047764,11411798.786017,10999460.7303,11298065.023524,11265995.93628,30210599.184793,24064197.5204489,15866871.239858,11056983.148222,6800414.15256199,48682466.9638898,41102869.474959,31670391.07578,26915392.6381761,23705977.240945,-4360.965744721,-8334.24751597497,-9278.81395099603,-10455.70671864,-11550.908638627,-467.665145515402,-769.969952893502,-857.499216401797,-1120.4160715672,-2673.2751223033,19476.5486289286,27839.620137804,35166.415367608,45184.957648581,64064.861054537,2123.60088053628,2583.1856673594,3253.4880973772,4832.5960117593,14839.929706256,15115.582884207,19505.37262183,25887.601416612,34729.25092994,52513.9524159101,1655.9357350209,1813.2157144659,2395.9888809754,3712.1799401921,12166.654583954
"Mongolia","MNG","WPR","UMIC",3524788,19097.73142,0.082,0.126,0.168,0.226,0.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mozambique","MOZ","AFR","LIC",34631766,1699.705034,0.046,0.076,0.112,0.0017,0.7643,63733.186902819,76883.180073082,92408.856678796,104787.60862144,123583.35848245,58667.07834039,-7275.63419777108,-10586.6931453419,-9525.76141504897,-8384.91985777102,5066.10856242943,84158.8142708543,102995.549824138,114313.370036494,131968.278340219,12837174.390616,-915668.901875988,-1018066.9268477,-771301.345972799,-724264.502872497,35411807.251418,-3453938.08783901,-3941067.61759698,-3212925.971109,-2401841.27239001,108460181.9495,-8556876.23756897,-6853362.488837,-3851122.67852801,-1797603.95550899,156709163.59153,-12926483.2272801,-11812497.033283,-7835349.99560905,-4923709.73077202,980379.888468113,12739521.9118937,11036966.202386,10340505.9092543,12739707.879638,2800422.51529834,40056305.3267794,39243800.4524435,39502455.692865,38960965.917955,9684225.00760184,102020666.390714,67869740.58999,46315112.841731,28064166.156449,13465027.4113683,154816493.629388,118150507.244819,96158074.44385,79764839.954043,13817554.279084,11823853.010017,10018899.2755385,9569204.5632817,12015443.376765,38212229.766716,36602367.23894,35302732.834846,36289529.721757,36559124.645564,118144406.9571,93463790.153147,61016378.101153,42463990.163202,26266562.20094,170174191.00289,141890010.4021,106338010.21153,88322724.4482399,74841130.223271,6673563.31229261,-1452427.72158241,-1275341.1620095,-966279.7830863,-905266.6380095,18379543.221386,-4895605.580138,-4733195.05972698,-3861619.98084402,-2891576.056674,56217102.94582,-12319064.340047,-8194048.07843697,-4560835.69058499,-2117935.11094159,81270209.479499,-18667097.6417669,-14202584.300173,-9388735.45451599,-5914777.80562499,690111.632807606,7753518.407387,6613897.78953167,6064812.9091947,7307829.7853409,1970257.78610688,24390131.605357,23536050.7707833,23190346.7199294,22365461.776957,6719283.64353644,62108432.1903054,40696863.7192879,27180162.1924808,16108986.678046,9379653.06245092,94252082.2030498,70846812.279603,56435321.821604,45782278.240344,7363674.9451002,6301090.68580459,5338556.6275223,5098533.1261084,6402563.1473314,20349801.007493,19494526.02522,18802855.711057,19328726.739086,19473885.720282,62936386.589357,49789367.850258,32502815.640851,22619326.501895,13991051.567105,90649862.541949,75584984.561282,56644227.979429,47046586.367089,39867500.434718,35479.797363146,-4711.55113625602,-7289.39413686801,-7044.04722451104,-6859.40126009303,2258.0840102905,-252.150546302499,-410.1420023008,-504.473691335697,-1209.18136425619,3063.49658542181,54606.3203667593,70991.021965403,84516.253133357,107884.209642384,198.540095715522,2947.0835633822,3984.85981164078,6038.2090775087,19113.6961914757,38543.293948568,49894.769230503,63701.627828534,77472.205908846,101024.808382295,2456.624106006,2694.9330170797,3574.7178093399,5533.73538617299,17904.51482722
"Mauritania","MRT","AFR","LMIC",5169395,7271.340405,0.078,0.124,0.169,0.0023,0.6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malawi","MWI","AFR","LIC",21655286,1859.447961,0.07,0.11,0.149,0.0021,0.6689,4271.21002448931,5152.48374357101,6192.96875268299,7022.55616165302,8282.19182598201,-1234.5797638986,-5090.7157873322,-5407.84888443421,-4796.3734802993,-4245.7311319955,5505.78978838795,10243.1995309034,11600.8176371172,11818.9296419524,12527.922957977,-705309.881713599,-2096022.6780356,-1584458.4207928,-1181999.663849,-1108626.3225324,-1439940.399542,-4761600.3867147,-4069900.9173632,-3282555.8211872,-2457268.2802635,-2614329.79780301,-7511871.701024,-4362919.3787417,-2366986.1259777,-1098410.556836,-4759580.07905805,-14369494.765774,-10017278.716898,-6831541.611013,-4664305.159632,3179802.08598861,4226684.16243172,3401489.8297763,2907345.12642,3272687.2142911,6505832.58831101,9594108.628269,8717990.9252486,8065094.651984,7248406.01633291,12162448.5494398,15078594.1090739,9328138.9689347,5838834.1366305,3240059.5216643,21848083.2237394,28899386.8997747,21447619.7239596,16811273.9150343,13761152.752289,2474492.204275,2130661.4843961,1817031.4089836,1725345.46257091,2164060.8917588,5065892.188769,4832508.24155401,4648090.00788599,4782538.830797,4791137.73606999,9548118.75163803,7566722.40805,4965219.590193,3471848.01065269,2141648.9648283,17088503.144682,14529892.134,11430341.007062,9979732.304021,9096847.592657,-663097.974250797,-1482038.7319891,-1118174.6830881,-833771.275206201,-782957.674073501,-1358126.8921436,-3367509.3869259,-2874207.7369492,-2317186.8549539,-1736107.4831627,-2493840.82350999,-5310063.7819974,-3079377.2795981,-1671822.128845,-775728.1469661,-4515065.689904,-10159611.900912,-7071759.699635,-4822780.2590051,-3294793.30420221,2009912.71775799,2641787.06892139,2107018.74986576,1772582.2813478,1960667.5097952,4115217.46124323,5998066.3939297,5404182.7605808,4920163.199108,4344237.5364765,7692479.1383553,9429743.0496173,5782382.1911872,3562028.7290859,1941683.8838207,13817609.3173565,18069596.5124684,13293583.7016338,10254774.2095417,8246588.9300925,1346814.7435072,1159748.3369323,988844.066777699,938811.006141599,1177709.8357217,2757090.56909971,2630557.0070037,2529975.0236316,2602976.3441541,2608130.0533139,5198638.31484599,4119679.26762,2703004.9115891,1890206.6002409,1165955.7368546,9302543.62745199,7909984.61155599,6221824.00199798,5431993.95053698,4951795.62588999,-792.919559216396,-3524.4082413663,-4004.29509654811,-3821.385601896,-3694.11949354321,-145.7426835233,-556.17949904608,-623.250232431699,-705.9303951033,-1219.193427991,3537.78233377929,7091.5486781819,8588.7060723761,9414.2421848013,10899.850692636,652.152347863136,1119.61131239624,1336.94811325095,1737.95936593237,3595.6316727266,2744.8627745629,3567.14043681561,4584.4109758276,5592.856582906,7205.731199092,506.409664339801,563.4318133502,713.6978808192,1032.0289708291,2376.4382447356
"Malaysia","MYS","WPR","UMIC",35557673,38728.94303,0.059,0.102,0.15,0.221,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Namibia","NAM","AFR","UMIC",3030131,11686.60206,0.028,0.058,0.098,0.0018,0.8142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niger","NER","AFR","LIC",27032412,2015.022821,0.087,0.124,0.159,0.208,0.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
